Project_ID, Software_Version, Pattern_Type, Pattern_ID, Num_Participating_Classes, Num_Conforming_Roles, Num_NonConforming_Roles, SSize2, Afferent_Coupling, Efferent_Coupling, Coupling_Between_Pattern_Classes, Pattern_Integrity, Pattern_Instability
selenium, 0, OBJECT_ADAPTER, 0, 2, 5, 3, 47, 3, 13, 1, 0.62, 0.81
selenium, 1, OBJECT_ADAPTER, 0, 2, 5, 3, 47, 3, 13, 1, 0.62, 0.81
selenium, 2, OBJECT_ADAPTER, 0, 2, 5, 3, 46, 1, 13, 1, 0.62, 0.93
selenium, 3, OBJECT_ADAPTER, 0, 2, 5, 3, 46, 1, 13, 1, 0.62, 0.93
selenium, 4, OBJECT_ADAPTER, 0, 2, 5, 3, 46, 1, 13, 1, 0.62, 0.93
selenium, 5, OBJECT_ADAPTER, 0, 2, 5, 3, 45, 1, 13, 1, 0.62, 0.93
selenium, 6, OBJECT_ADAPTER, 0, 2, 5, 3, 45, 1, 13, 1, 0.62, 0.93
selenium, 7, OBJECT_ADAPTER, 0, 2, 5, 3, 45, 1, 13, 1, 0.62, 0.93
selenium, 8, OBJECT_ADAPTER, 0, 2, 5, 3, 49, 1, 15, 1, 0.62, 0.94
selenium, 9, OBJECT_ADAPTER, 0, 2, 5, 3, 54, 1, 15, 1, 0.62, 0.94
selenium, 10, OBJECT_ADAPTER, 0, 2, 5, 3, 53, 1, 15, 1, 0.62, 0.94
selenium, 0, OBJECT_ADAPTER, 1, 2, 7, 3, 48, 3, 18, 1, 0.7, 0.86
selenium, 1, OBJECT_ADAPTER, 1, 2, 7, 3, 49, 3, 18, 1, 0.7, 0.86
selenium, 2, OBJECT_ADAPTER, 1, 2, 7, 3, 49, 1, 18, 1, 0.7, 0.95
selenium, 3, OBJECT_ADAPTER, 1, 2, 7, 3, 49, 1, 18, 1, 0.7, 0.95
selenium, 4, OBJECT_ADAPTER, 1, 2, 7, 3, 49, 1, 18, 1, 0.7, 0.95
selenium, 5, OBJECT_ADAPTER, 1, 2, 7, 3, 47, 1, 18, 1, 0.7, 0.95
selenium, 6, OBJECT_ADAPTER, 1, 2, 7, 3, 47, 1, 18, 1, 0.7, 0.95
selenium, 7, OBJECT_ADAPTER, 1, 2, 7, 3, 47, 1, 18, 1, 0.7, 0.95
selenium, 8, OBJECT_ADAPTER, 1, 2, 7, 3, 47, 1, 18, 1, 0.7, 0.95
selenium, 9, OBJECT_ADAPTER, 1, 2, 7, 3, 50, 1, 18, 1, 0.7, 0.95
selenium, 10, OBJECT_ADAPTER, 1, 2, 7, 3, 49, 1, 18, 1, 0.7, 0.95
selenium, 11, OBJECT_ADAPTER, 1, 2, 7, 3, 49, 2, 18, 1, 0.7, 0.9
selenium, 12, OBJECT_ADAPTER, 1, 2, 7, 3, 50, 3, 19, 1, 0.7, 0.86
selenium, 13, OBJECT_ADAPTER, 1, 2, 7, 3, 50, 3, 19, 1, 0.7, 0.86
selenium, 0, OBJECT_ADAPTER, 2, 2, 7, 3, 51, 3, 16, 1, 0.7, 0.84
selenium, 1, OBJECT_ADAPTER, 2, 2, 7, 3, 53, 3, 16, 1, 0.7, 0.84
selenium, 0, OBJECT_ADAPTER, 3, 2, 7, 3, 65, 6, 17, 2, 0.7, 0.74
selenium, 1, OBJECT_ADAPTER, 3, 2, 7, 3, 66, 6, 17, 2, 0.7, 0.74
selenium, 2, OBJECT_ADAPTER, 3, 2, 7, 3, 66, 4, 17, 2, 0.7, 0.81
selenium, 3, OBJECT_ADAPTER, 3, 2, 7, 3, 66, 4, 17, 2, 0.7, 0.81
selenium, 4, OBJECT_ADAPTER, 3, 2, 7, 3, 66, 4, 17, 2, 0.7, 0.81
selenium, 5, OBJECT_ADAPTER, 3, 2, 7, 3, 65, 4, 17, 2, 0.7, 0.81
selenium, 6, OBJECT_ADAPTER, 3, 2, 7, 3, 65, 4, 17, 2, 0.7, 0.81
selenium, 7, OBJECT_ADAPTER, 3, 2, 7, 3, 65, 4, 17, 2, 0.7, 0.81
selenium, 8, OBJECT_ADAPTER, 3, 2, 7, 3, 65, 5, 17, 2, 0.7, 0.77
selenium, 9, OBJECT_ADAPTER, 3, 2, 7, 3, 62, 5, 17, 2, 0.7, 0.77
selenium, 10, OBJECT_ADAPTER, 3, 2, 7, 3, 62, 5, 17, 2, 0.7, 0.77
selenium, 11, OBJECT_ADAPTER, 3, 2, 7, 3, 62, 5, 17, 2, 0.7, 0.77
selenium, 12, OBJECT_ADAPTER, 3, 2, 7, 3, 62, 5, 17, 2, 0.7, 0.77
selenium, 13, OBJECT_ADAPTER, 3, 2, 7, 3, 62, 5, 17, 2, 0.7, 0.77
selenium, 0, OBJECT_ADAPTER, 4, 2, 7, 3, 68, 6, 15, 2, 0.7, 0.71
selenium, 1, OBJECT_ADAPTER, 4, 2, 7, 3, 70, 6, 15, 2, 0.7, 0.71
selenium, 0, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 1, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 2, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 3, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 4, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 5, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 6, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 7, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 8, OBJECT_ADAPTER, 5, 2, 7, 3, 32, 0, 8, 2, 0.7, 1
selenium, 0, OBJECT_ADAPTER, 6, 2, 5, 3, 81, 13, 24, 1, 0.62, 0.65
selenium, 1, OBJECT_ADAPTER, 6, 2, 5, 3, 80, 13, 23, 1, 0.62, 0.64
selenium, 2, OBJECT_ADAPTER, 6, 2, 5, 3, 82, 14, 24, 1, 0.62, 0.63
selenium, 3, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 14, 24, 1, 0.62, 0.63
selenium, 4, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 14, 24, 1, 0.62, 0.63
selenium, 5, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 14, 24, 1, 0.62, 0.63
selenium, 6, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 14, 24, 1, 0.62, 0.63
selenium, 7, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 13, 24, 1, 0.62, 0.65
selenium, 8, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 14, 23, 1, 0.62, 0.62
selenium, 9, OBJECT_ADAPTER, 6, 2, 5, 3, 83, 13, 23, 1, 0.62, 0.64
selenium, 10, OBJECT_ADAPTER, 6, 2, 5, 3, 85, 13, 24, 1, 0.62, 0.65
selenium, 11, OBJECT_ADAPTER, 6, 2, 5, 3, 85, 14, 24, 1, 0.62, 0.63
selenium, 12, OBJECT_ADAPTER, 6, 2, 5, 3, 87, 14, 24, 2, 0.62, 0.63
selenium, 13, OBJECT_ADAPTER, 6, 2, 5, 3, 87, 13, 24, 2, 0.62, 0.65
selenium, 14, OBJECT_ADAPTER, 6, 2, 5, 3, 84, 13, 24, 2, 0.62, 0.65
selenium, 15, OBJECT_ADAPTER, 6, 2, 5, 3, 84, 21, 24, 2, 0.62, 0.53
selenium, 16, OBJECT_ADAPTER, 6, 2, 5, 3, 84, 21, 24, 2, 0.62, 0.53
selenium, 17, OBJECT_ADAPTER, 6, 2, 5, 3, 84, 22, 24, 2, 0.62, 0.52
selenium, 18, OBJECT_ADAPTER, 6, 2, 5, 3, 84, 22, 24, 2, 0.62, 0.52
selenium, 0, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 1, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 2, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 3, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 4, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 5, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 6, OBJECT_ADAPTER, 7, 2, 13, 3, 37, 3, 9, 2, 0.81, 0.75
selenium, 7, OBJECT_ADAPTER, 7, 2, 13, 3, 39, 3, 9, 2, 0.81, 0.75
selenium, 8, OBJECT_ADAPTER, 7, 2, 13, 3, 39, 3, 10, 2, 0.81, 0.77
selenium, 9, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 10, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 11, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 12, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 13, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 14, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 15, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 16, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 17, OBJECT_ADAPTER, 7, 2, 13, 3, 43, 3, 10, 2, 0.81, 0.77
selenium, 18, OBJECT_ADAPTER, 7, 2, 13, 3, 45, 3, 10, 2, 0.81, 0.77
selenium, 19, OBJECT_ADAPTER, 7, 2, 13, 3, 45, 3, 10, 2, 0.81, 0.77
selenium, 0, OBJECT_ADAPTER, 8, 2, 9, 3, 53, 3, 19, 2, 0.75, 0.86
selenium, 1, OBJECT_ADAPTER, 8, 2, 9, 3, 55, 4, 20, 2, 0.75, 0.83
selenium, 2, OBJECT_ADAPTER, 8, 2, 9, 3, 55, 3, 20, 2, 0.75, 0.87
selenium, 3, OBJECT_ADAPTER, 8, 2, 9, 3, 55, 3, 20, 2, 0.75, 0.87
selenium, 4, OBJECT_ADAPTER, 8, 2, 9, 3, 55, 3, 20, 2, 0.75, 0.87
selenium, 5, OBJECT_ADAPTER, 8, 2, 9, 3, 55, 3, 20, 2, 0.75, 0.87
selenium, 6, OBJECT_ADAPTER, 8, 2, 9, 3, 55, 3, 20, 2, 0.75, 0.87
selenium, 0, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 1, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 2, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 3, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 4, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 5, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 6, OBJECT_ADAPTER, 9, 2, 7, 3, 22, 2, 9, 1, 0.7, 0.82
selenium, 0, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 1, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 2, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 3, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 4, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 5, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 6, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 7, OBJECT_ADAPTER, 10, 2, 5, 3, 14, 1, 5, 2, 0.62, 0.83
selenium, 8, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 9, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 10, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 11, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 12, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 13, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 14, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 15, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 16, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 17, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 18, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 19, OBJECT_ADAPTER, 10, 2, 5, 3, 13, 1, 5, 2, 0.62, 0.83
selenium, 0, OBJECT_ADAPTER, 11, 2, 7, 3, 9, 8, 5, 1, 0.7, 0.38
selenium, 1, OBJECT_ADAPTER, 11, 2, 7, 3, 9, 8, 5, 1, 0.7, 0.38
selenium, 2, OBJECT_ADAPTER, 11, 2, 7, 3, 9, 8, 5, 1, 0.7, 0.38
selenium, 3, OBJECT_ADAPTER, 11, 2, 7, 3, 9, 8, 5, 1, 0.7, 0.38
selenium, 4, OBJECT_ADAPTER, 11, 2, 7, 3, 9, 8, 5, 1, 0.7, 0.38
selenium, 5, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 6, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 7, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 8, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 9, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 10, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 11, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 12, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 13, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 14, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 15, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 16, OBJECT_ADAPTER, 11, 2, 7, 3, 10, 8, 6, 1, 0.7, 0.43
selenium, 17, OBJECT_ADAPTER, 11, 2, 7, 3, 11, 8, 6, 1, 0.7, 0.43
selenium, 18, OBJECT_ADAPTER, 11, 2, 7, 3, 11, 8, 6, 1, 0.7, 0.43
selenium, 19, OBJECT_ADAPTER, 11, 2, 7, 3, 11, 8, 6, 1, 0.7, 0.43
selenium, 0, OBJECT_ADAPTER, 12, 2, 5, 3, 76, 5, 23, 1, 0.62, 0.82
selenium, 1, OBJECT_ADAPTER, 12, 2, 5, 3, 75, 5, 22, 1, 0.62, 0.81
selenium, 2, OBJECT_ADAPTER, 12, 2, 5, 3, 77, 5, 23, 1, 0.62, 0.82
selenium, 3, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 4, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 5, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 6, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 7, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 8, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 22, 1, 0.62, 0.81
selenium, 9, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 22, 1, 0.62, 0.81
selenium, 10, OBJECT_ADAPTER, 12, 2, 5, 3, 80, 5, 23, 1, 0.62, 0.82
selenium, 11, OBJECT_ADAPTER, 12, 2, 5, 3, 80, 5, 23, 1, 0.62, 0.82
selenium, 12, OBJECT_ADAPTER, 12, 2, 5, 3, 81, 5, 23, 1, 0.62, 0.82
selenium, 13, OBJECT_ADAPTER, 12, 2, 5, 3, 81, 5, 23, 1, 0.62, 0.82
selenium, 14, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 15, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 16, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 17, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 18, OBJECT_ADAPTER, 12, 2, 5, 3, 78, 5, 23, 1, 0.62, 0.82
selenium, 19, OBJECT_ADAPTER, 12, 2, 5, 3, 74, 5, 23, 1, 0.62, 0.82
selenium, 0, OBJECT_ADAPTER, 13, 2, 5, 3, 23, 2, 13, 1, 0.62, 0.87
selenium, 1, OBJECT_ADAPTER, 13, 2, 5, 3, 24, 2, 13, 1, 0.62, 0.87
selenium, 2, OBJECT_ADAPTER, 13, 2, 5, 3, 24, 1, 13, 1, 0.62, 0.93
selenium, 3, OBJECT_ADAPTER, 13, 2, 5, 3, 24, 1, 13, 1, 0.62, 0.93
selenium, 4, OBJECT_ADAPTER, 13, 2, 5, 3, 24, 1, 13, 1, 0.62, 0.93
selenium, 5, OBJECT_ADAPTER, 13, 2, 5, 3, 23, 1, 13, 1, 0.62, 0.93
selenium, 6, OBJECT_ADAPTER, 13, 2, 5, 3, 23, 1, 13, 1, 0.62, 0.93
selenium, 7, OBJECT_ADAPTER, 13, 2, 5, 3, 23, 1, 13, 1, 0.62, 0.93
selenium, 8, OBJECT_ADAPTER, 13, 2, 5, 3, 23, 1, 13, 1, 0.62, 0.93
selenium, 9, OBJECT_ADAPTER, 13, 2, 5, 3, 22, 1, 13, 1, 0.62, 0.93
selenium, 10, OBJECT_ADAPTER, 13, 2, 5, 3, 22, 1, 13, 1, 0.62, 0.93
selenium, 11, OBJECT_ADAPTER, 13, 2, 5, 3, 22, 1, 13, 1, 0.62, 0.93
selenium, 12, OBJECT_ADAPTER, 13, 2, 5, 3, 22, 0, 13, 1, 0.62, 1
selenium, 13, OBJECT_ADAPTER, 13, 2, 5, 3, 22, 0, 13, 1, 0.62, 1
selenium, 0, OBJECT_ADAPTER, 14, 2, 5, 3, 26, 2, 11, 1, 0.62, 0.85
selenium, 1, OBJECT_ADAPTER, 14, 2, 5, 3, 28, 2, 11, 1, 0.62, 0.85
selenium, 0, OBJECT_ADAPTER, 15, 2, 13, 3, 26, 2, 11, 1, 0.81, 0.85
selenium, 1, OBJECT_ADAPTER, 15, 2, 13, 3, 26, 2, 11, 1, 0.81, 0.85
selenium, 2, OBJECT_ADAPTER, 15, 2, 13, 3, 25, 2, 10, 1, 0.81, 0.83
selenium, 3, OBJECT_ADAPTER, 15, 2, 13, 3, 25, 2, 10, 1, 0.81, 0.83
selenium, 4, OBJECT_ADAPTER, 15, 2, 13, 3, 25, 2, 10, 1, 0.81, 0.83
selenium, 5, OBJECT_ADAPTER, 15, 2, 13, 3, 25, 2, 10, 1, 0.81, 0.83
selenium, 6, OBJECT_ADAPTER, 15, 2, 13, 3, 25, 2, 10, 1, 0.81, 0.83
selenium, 0, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 1, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 2, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 3, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 4, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 5, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 6, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 23, 10, 1, 0.7, 0.3
selenium, 7, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 21, 10, 1, 0.7, 0.32
selenium, 8, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 21, 10, 1, 0.7, 0.32
selenium, 9, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 20, 10, 1, 0.7, 0.33
selenium, 10, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 20, 10, 1, 0.7, 0.33
selenium, 11, OBJECT_ADAPTER, 16, 2, 7, 3, 29, 20, 10, 1, 0.7, 0.33
selenium, 0, OBJECT_ADAPTER, 17, 2, 5, 3, 51, 7, 15, 1, 0.62, 0.68
selenium, 1, OBJECT_ADAPTER, 17, 2, 5, 3, 52, 7, 15, 1, 0.62, 0.68
selenium, 2, OBJECT_ADAPTER, 17, 2, 5, 3, 52, 8, 15, 1, 0.62, 0.65
selenium, 3, OBJECT_ADAPTER, 17, 2, 5, 3, 53, 8, 16, 1, 0.62, 0.67
selenium, 4, OBJECT_ADAPTER, 17, 2, 5, 3, 53, 8, 16, 1, 0.62, 0.67
selenium, 5, OBJECT_ADAPTER, 17, 2, 5, 3, 53, 8, 16, 1, 0.62, 0.67
selenium, 6, OBJECT_ADAPTER, 17, 2, 5, 3, 53, 8, 16, 1, 0.62, 0.67
selenium, 7, OBJECT_ADAPTER, 17, 2, 5, 3, 53, 8, 16, 1, 0.62, 0.67
selenium, 8, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 8, 16, 1, 0.62, 0.67
selenium, 9, OBJECT_ADAPTER, 17, 2, 5, 3, 55, 7, 16, 1, 0.62, 0.7
selenium, 10, OBJECT_ADAPTER, 17, 2, 5, 3, 55, 7, 16, 1, 0.62, 0.7
selenium, 11, OBJECT_ADAPTER, 17, 2, 5, 3, 55, 7, 16, 1, 0.62, 0.7
selenium, 12, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 13, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 14, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 15, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 16, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 17, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 18, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 19, OBJECT_ADAPTER, 17, 2, 5, 3, 54, 7, 15, 1, 0.62, 0.68
selenium, 0, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 1, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 2, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 3, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 4, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 5, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 6, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 7, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 8, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 12, 3, 1, 0.62, 0.2
selenium, 9, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 11, 3, 1, 0.62, 0.21
selenium, 10, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 11, 3, 1, 0.62, 0.21
selenium, 11, OBJECT_ADAPTER, 18, 2, 5, 3, 3, 11, 3, 1, 0.62, 0.21
